customer_id,customer_name,email,country,city,signup_date,customer_segment
5586,Customer 5586,customer5586@email.com,USA,Glasgow,2023-08-05,Corporate
5587,Customer 5587,customer5587@email.com,Australia,Leeds,2022-03-19,SMB
5588,Customer 5588,customer5588@email.com,Canada,London,2025-01-19,Corporate
5589,Customer 5589,customer5589@email.com,France,Glasgow,2024-06-25,Corporate
5590,Customer 5590,customer5590@email.com,Germany,Glasgow,2021-05-22,SMB
5591,Customer 5591,customer5591@email.com,Germany,Leeds,2022-02-06,Consumer
5592,Customer 5592,customer5592@email.com,Australia,Glasgow,2023-04-03,Corporate
5593,Customer 5593,customer5593@email.com,USA,Leeds,2021-08-10,Corporate
5594,Customer 5594,customer5594@email.com,UK,Birmingham,2023-01-07,Consumer
5595,Customer 5595,customer5595@email.com,France,Glasgow,2024-04-22,Corporate
5596,Customer 5596,customer5596@email.com,Germany,Leeds,2024-10-19,SMB
5597,Customer 5597,customer5597@email.com,USA,Birmingham,2023-09-21,Corporate
5598,Customer 5598,customer5598@email.com,Canada,Glasgow,2024-04-26,Consumer
5599,Customer 5599,customer5599@email.com,Germany,Birmingham,2021-04-23,Consumer
5600,Customer 5600,customer5600@email.com,USA,Glasgow,2024-04-19,Corporate
5601,Customer 5601,customer5601@email.com,UK,London,2024-05-07,Consumer
5602,Customer 5602,customer5602@email.com,UK,London,2023-12-30,Consumer
5603,Customer 5603,customer5603@email.com,Germany,Leeds,2022-08-21,Corporate
5604,Customer 5604,customer5604@email.com,Germany,Manchester,2023-06-23,Corporate
5605,Customer 5605,customer5605@email.com,Australia,London,2022-04-30,Consumer
5606,Customer 5606,customer5606@email.com,France,Manchester,2024-11-23,Corporate
5607,Customer 5607,customer5607@email.com,USA,Birmingham,2022-07-05,SMB
5608,Customer 5608,customer5608@email.com,Germany,Birmingham,2023-10-31,Corporate
5609,Customer 5609,customer5609@email.com,France,Manchester,2021-01-03,Consumer
5610,Customer 5610,customer5610@email.com,Australia,Leeds,2022-10-24,SMB
5611,Customer 5611,customer5611@email.com,France,Glasgow,2021-03-08,Consumer
5612,Customer 5612,customer5612@email.com,Germany,Manchester,2022-12-06,Consumer
5613,Customer 5613,customer5613@email.com,UK,Manchester,2024-01-26,SMB
5614,Customer 5614,customer5614@email.com,USA,Manchester,2024-09-03,Corporate
5615,Customer 5615,customer5615@email.com,USA,Manchester,2021-04-08,Consumer
5616,Customer 5616,customer5616@email.com,UK,Manchester,2023-12-17,Corporate
5617,Customer 5617,customer5617@email.com,Germany,Leeds,2024-02-05,Corporate
5618,Customer 5618,customer5618@email.com,USA,London,2021-03-29,SMB
5619,Customer 5619,customer5619@email.com,Germany,Glasgow,2023-08-30,Consumer
5620,Customer 5620,customer5620@email.com,Australia,London,2022-10-15,SMB
5621,Customer 5621,customer5621@email.com,Germany,Manchester,2022-10-18,SMB
5622,Customer 5622,customer5622@email.com,France,London,2023-07-01,Consumer
5623,Customer 5623,customer5623@email.com,UK,Leeds,2022-01-06,Consumer
5624,Customer 5624,customer5624@email.com,Germany,Birmingham,2022-01-10,SMB
5625,Customer 5625,customer5625@email.com,Australia,London,2021-02-21,SMB
5626,Customer 5626,customer5626@email.com,Canada,Glasgow,2021-02-10,SMB
5627,Customer 5627,customer5627@email.com,UK,Leeds,2023-03-27,Consumer
5628,Customer 5628,customer5628@email.com,USA,Birmingham,2021-04-01,Consumer
5629,Customer 5629,customer5629@email.com,France,Leeds,2021-02-08,SMB
5630,Customer 5630,customer5630@email.com,USA,Manchester,2023-11-03,Consumer
5631,Customer 5631,customer5631@email.com,Australia,Birmingham,2023-06-19,Consumer
5632,Customer 5632,customer5632@email.com,Australia,Glasgow,2022-09-13,Consumer
5633,Customer 5633,customer5633@email.com,USA,Birmingham,2021-04-14,Corporate
5634,Customer 5634,customer5634@email.com,UK,Glasgow,2023-01-13,Corporate
5635,Customer 5635,customer5635@email.com,USA,Manchester,2021-02-12,SMB
5636,Customer 5636,customer5636@email.com,Germany,Glasgow,2021-07-28,Corporate
5637,Customer 5637,customer5637@email.com,USA,Leeds,2022-08-23,SMB
5638,Customer 5638,customer5638@email.com,France,London,2022-08-28,SMB
5639,Customer 5639,customer5639@email.com,France,Leeds,2022-04-21,Consumer
5640,Customer 5640,customer5640@email.com,Canada,Leeds,2021-04-19,SMB
5641,Customer 5641,customer5641@email.com,France,Birmingham,2021-08-02,SMB
5642,Customer 5642,customer5642@email.com,USA,Manchester,2022-02-13,SMB
5643,Customer 5643,customer5643@email.com,France,London,2023-02-10,SMB
5644,Customer 5644,customer5644@email.com,UK,Glasgow,2022-09-25,Consumer
5645,Customer 5645,customer5645@email.com,France,Birmingham,2021-03-18,Consumer
5646,Customer 5646,customer5646@email.com,Germany,Manchester,2021-04-05,SMB
5647,Customer 5647,customer5647@email.com,UK,London,2021-09-26,Corporate
5648,Customer 5648,customer5648@email.com,Canada,Leeds,2021-12-27,Corporate
5649,Customer 5649,customer5649@email.com,Germany,Manchester,2022-06-14,SMB
5650,Customer 5650,customer5650@email.com,USA,Manchester,2022-11-14,Consumer
5651,Customer 5651,customer5651@email.com,USA,Manchester,2021-06-11,SMB
5652,Customer 5652,customer5652@email.com,USA,Leeds,2022-04-10,SMB
5653,Customer 5653,customer5653@email.com,Germany,Glasgow,2023-04-03,Consumer
5654,Customer 5654,customer5654@email.com,Germany,Birmingham,2022-07-02,Corporate
5655,Customer 5655,customer5655@email.com,Germany,Glasgow,2024-04-25,SMB
5656,Customer 5656,customer5656@email.com,UK,London,2021-02-21,Consumer
5657,Customer 5657,customer5657@email.com,Australia,Birmingham,2022-05-03,Consumer
5658,Customer 5658,customer5658@email.com,UK,London,2024-11-20,SMB
5659,Customer 5659,customer5659@email.com,USA,Leeds,2021-04-02,Consumer
5660,Customer 5660,customer5660@email.com,Australia,Glasgow,2022-10-13,SMB
5661,Customer 5661,customer5661@email.com,France,Manchester,2021-12-23,Corporate
5662,Customer 5662,customer5662@email.com,USA,Birmingham,2022-12-20,SMB
5663,Customer 5663,customer5663@email.com,Canada,Manchester,2024-03-13,Corporate
5664,Customer 5664,customer5664@email.com,UK,London,2021-07-18,Consumer
5665,Customer 5665,customer5665@email.com,Germany,Manchester,2023-03-26,SMB
5666,Customer 5666,customer5666@email.com,UK,Manchester,2024-09-08,Consumer
5667,Customer 5667,customer5667@email.com,Germany,Leeds,2024-09-17,SMB
5668,Customer 5668,customer5668@email.com,Australia,Leeds,2024-07-11,Consumer
5669,Customer 5669,customer5669@email.com,Canada,Glasgow,2021-08-05,Corporate
5670,Customer 5670,customer5670@email.com,Australia,London,2022-07-10,SMB
5671,Customer 5671,customer5671@email.com,Canada,Leeds,2024-12-28,Consumer
5672,Customer 5672,customer5672@email.com,UK,Leeds,2023-03-14,SMB
5673,Customer 5673,customer5673@email.com,Germany,Glasgow,2025-01-23,SMB
5674,Customer 5674,customer5674@email.com,Australia,Birmingham,2022-12-02,Corporate
5675,Customer 5675,customer5675@email.com,Canada,Glasgow,2022-05-18,Consumer
5676,Customer 5676,customer5676@email.com,USA,Manchester,2022-04-14,SMB
5677,Customer 5677,customer5677@email.com,USA,Manchester,2022-01-01,SMB
5678,Customer 5678,customer5678@email.com,Australia,Leeds,2024-06-16,SMB
5679,Customer 5679,customer5679@email.com,Germany,Leeds,2022-09-16,SMB
5680,Customer 5680,customer5680@email.com,Australia,Glasgow,2023-07-09,SMB
5681,Customer 5681,customer5681@email.com,UK,Glasgow,2022-07-15,Consumer
5682,Customer 5682,customer5682@email.com,Canada,London,2023-04-03,SMB
5683,Customer 5683,customer5683@email.com,UK,Manchester,2023-08-25,SMB
5684,Customer 5684,customer5684@email.com,USA,Glasgow,2022-10-25,SMB
5685,Customer 5685,customer5685@email.com,Canada,Birmingham,2023-01-21,Consumer
5686,Customer 5686,customer5686@email.com,Australia,London,2024-11-20,SMB
5687,Customer 5687,customer5687@email.com,UK,Glasgow,2024-11-19,SMB
5688,Customer 5688,customer5688@email.com,France,Leeds,2024-01-04,Corporate
5689,Customer 5689,customer5689@email.com,Germany,Glasgow,2024-01-27,Corporate
5690,Customer 5690,customer5690@email.com,Germany,Leeds,2022-01-18,SMB
5691,Customer 5691,customer5691@email.com,France,Leeds,2024-10-25,SMB
5692,Customer 5692,customer5692@email.com,USA,Manchester,2024-08-01,Corporate
5693,Customer 5693,customer5693@email.com,Canada,Manchester,2024-07-03,Consumer
5694,Customer 5694,customer5694@email.com,Germany,Glasgow,2021-11-05,Consumer
5695,Customer 5695,customer5695@email.com,France,Glasgow,2021-06-25,Corporate
5696,Customer 5696,customer5696@email.com,Australia,Birmingham,2021-08-16,SMB
5697,Customer 5697,customer5697@email.com,France,London,2021-12-13,Corporate
5698,Customer 5698,customer5698@email.com,USA,London,2024-09-27,Consumer
5699,Customer 5699,customer5699@email.com,USA,Glasgow,2024-06-16,Corporate
5700,Customer 5700,customer5700@email.com,UK,Manchester,2023-10-18,Consumer
5701,Customer 5701,customer5701@email.com,Germany,Birmingham,2021-12-16,SMB
5702,Customer 5702,customer5702@email.com,UK,London,2022-03-31,SMB
5703,Customer 5703,customer5703@email.com,France,Glasgow,2022-03-17,SMB
5704,Customer 5704,customer5704@email.com,Canada,Manchester,2023-01-31,Consumer
5705,Customer 5705,customer5705@email.com,Canada,Manchester,2022-05-30,Corporate
5706,Customer 5706,customer5706@email.com,USA,Manchester,2024-01-10,SMB
5707,Customer 5707,customer5707@email.com,Canada,Leeds,2024-10-16,Consumer
5708,Customer 5708,customer5708@email.com,Canada,Manchester,2021-10-15,SMB
5709,Customer 5709,customer5709@email.com,Canada,Glasgow,2021-01-08,Corporate
5710,Customer 5710,customer5710@email.com,France,Birmingham,2021-03-28,SMB
5711,Customer 5711,customer5711@email.com,Canada,Glasgow,2023-09-25,Consumer
5712,Customer 5712,customer5712@email.com,Australia,Manchester,2021-10-13,Consumer
5713,Customer 5713,customer5713@email.com,Canada,Birmingham,2024-11-23,SMB
5714,Customer 5714,customer5714@email.com,Canada,London,2021-03-15,SMB
5715,Customer 5715,customer5715@email.com,UK,London,2025-01-02,Consumer
5716,Customer 5716,customer5716@email.com,France,Glasgow,2024-02-21,SMB
5717,Customer 5717,customer5717@email.com,USA,Birmingham,2024-11-01,SMB
5718,Customer 5718,customer5718@email.com,UK,Glasgow,2023-03-17,SMB
5719,Customer 5719,customer5719@email.com,Germany,Birmingham,2024-03-12,Corporate
5720,Customer 5720,customer5720@email.com,France,Birmingham,2021-06-07,Corporate
5721,Customer 5721,customer5721@email.com,Australia,Glasgow,2022-03-06,Corporate
5722,Customer 5722,customer5722@email.com,France,Birmingham,2025-01-11,SMB
5723,Customer 5723,customer5723@email.com,Germany,Manchester,2024-12-04,Consumer
5724,Customer 5724,customer5724@email.com,Germany,Birmingham,2024-10-26,SMB
5725,Customer 5725,customer5725@email.com,Germany,Birmingham,2024-02-07,SMB
5726,Customer 5726,customer5726@email.com,USA,Glasgow,2023-04-26,Corporate
5727,Customer 5727,customer5727@email.com,Canada,London,2021-02-05,Consumer
5728,Customer 5728,customer5728@email.com,France,Leeds,2024-01-19,Corporate
5729,Customer 5729,customer5729@email.com,Canada,Birmingham,2023-10-18,Consumer
5730,Customer 5730,customer5730@email.com,Canada,Leeds,2023-09-01,SMB
5731,Customer 5731,customer5731@email.com,Australia,Birmingham,2024-12-09,SMB
5732,Customer 5732,customer5732@email.com,Germany,Glasgow,2023-10-15,SMB
5733,Customer 5733,customer5733@email.com,USA,Glasgow,2024-08-12,Consumer
5734,Customer 5734,customer5734@email.com,Australia,Birmingham,2022-12-14,Corporate
5735,Customer 5735,customer5735@email.com,UK,Glasgow,2023-12-06,Corporate
5736,Customer 5736,customer5736@email.com,USA,Glasgow,2022-05-03,Corporate
5737,Customer 5737,customer5737@email.com,Canada,Birmingham,2022-09-11,Consumer
5738,Customer 5738,customer5738@email.com,USA,London,2021-06-19,Consumer
5739,Customer 5739,customer5739@email.com,Germany,Birmingham,2021-05-26,SMB
5740,Customer 5740,customer5740@email.com,UK,London,2023-05-18,Corporate
5741,Customer 5741,customer5741@email.com,Germany,Glasgow,2022-02-24,Consumer
5742,Customer 5742,customer5742@email.com,UK,London,2022-07-27,Corporate
5743,Customer 5743,customer5743@email.com,Australia,Glasgow,2023-10-24,Corporate
5744,Customer 5744,customer5744@email.com,Canada,London,2024-07-10,Consumer
5745,Customer 5745,customer5745@email.com,UK,London,2023-03-10,Consumer
5746,Customer 5746,customer5746@email.com,UK,Birmingham,2021-11-17,SMB
5747,Customer 5747,customer5747@email.com,UK,London,2021-09-03,SMB
5748,Customer 5748,customer5748@email.com,USA,Glasgow,2022-04-22,SMB
5749,Customer 5749,customer5749@email.com,Australia,Birmingham,2024-07-06,Corporate
5750,Customer 5750,customer5750@email.com,USA,London,2024-01-22,Corporate
5751,Customer 5751,customer5751@email.com,Canada,Birmingham,2023-02-22,SMB
5752,Customer 5752,customer5752@email.com,UK,Leeds,2022-06-17,Corporate
5753,Customer 5753,customer5753@email.com,Australia,Birmingham,2024-09-24,Corporate
5754,Customer 5754,customer5754@email.com,Australia,Leeds,2024-07-07,Corporate
5755,Customer 5755,customer5755@email.com,France,Leeds,2021-08-25,Corporate
5756,Customer 5756,customer5756@email.com,Canada,Birmingham,2024-03-10,Consumer
5757,Customer 5757,customer5757@email.com,Australia,Glasgow,2023-09-02,Consumer
5758,Customer 5758,customer5758@email.com,UK,Glasgow,2022-11-10,SMB
5759,Customer 5759,customer5759@email.com,UK,Glasgow,2022-08-02,SMB
5760,Customer 5760,customer5760@email.com,Australia,Manchester,2024-10-05,Corporate
5761,Customer 5761,customer5761@email.com,USA,Leeds,2021-05-10,Corporate
5762,Customer 5762,customer5762@email.com,Canada,Birmingham,2021-01-11,Consumer
5763,Customer 5763,customer5763@email.com,UK,Glasgow,2021-09-14,Corporate
5764,Customer 5764,customer5764@email.com,Australia,Glasgow,2023-03-27,Corporate
5765,Customer 5765,customer5765@email.com,UK,Birmingham,2022-01-04,SMB
5766,Customer 5766,customer5766@email.com,Australia,Leeds,2023-08-02,Corporate
5767,Customer 5767,customer5767@email.com,Canada,Birmingham,2024-11-18,Consumer
5768,Customer 5768,customer5768@email.com,Australia,Manchester,2024-12-13,Corporate
5769,Customer 5769,customer5769@email.com,France,Manchester,2023-06-01,Corporate
5770,Customer 5770,customer5770@email.com,Australia,Birmingham,2021-01-19,Corporate
5771,Customer 5771,customer5771@email.com,Australia,Leeds,2021-04-20,Corporate
5772,Customer 5772,customer5772@email.com,Canada,Glasgow,2024-12-31,Corporate
5773,Customer 5773,customer5773@email.com,Australia,Manchester,2022-05-20,Consumer
5774,Customer 5774,customer5774@email.com,Canada,Manchester,2023-11-24,SMB
5775,Customer 5775,customer5775@email.com,France,Leeds,2024-08-04,Corporate
5776,Customer 5776,customer5776@email.com,Canada,Manchester,2023-09-30,SMB
5777,Customer 5777,customer5777@email.com,UK,Manchester,2021-09-12,SMB
5778,Customer 5778,customer5778@email.com,Canada,Leeds,2022-09-30,Consumer
5779,Customer 5779,customer5779@email.com,France,Birmingham,2021-05-14,SMB
5780,Customer 5780,customer5780@email.com,Germany,Glasgow,2022-05-14,Corporate
5781,Customer 5781,customer5781@email.com,Australia,Glasgow,2022-02-01,Corporate
5782,Customer 5782,customer5782@email.com,Canada,Manchester,2022-10-09,Corporate
5783,Customer 5783,customer5783@email.com,Australia,Glasgow,2022-11-16,Corporate
5784,Customer 5784,customer5784@email.com,USA,Birmingham,2024-05-21,Consumer
5785,Customer 5785,customer5785@email.com,UK,Manchester,2024-10-05,SMB
5786,Customer 5786,customer5786@email.com,UK,Glasgow,2021-01-19,Consumer
5787,Customer 5787,customer5787@email.com,USA,London,2023-10-08,SMB
5788,Customer 5788,customer5788@email.com,USA,London,2021-04-29,Consumer
5789,Customer 5789,customer5789@email.com,Canada,London,2021-10-29,Consumer
5790,Customer 5790,customer5790@email.com,USA,London,2024-08-01,Consumer
5791,Customer 5791,customer5791@email.com,Germany,London,2021-08-15,Corporate
5792,Customer 5792,customer5792@email.com,Australia,Manchester,2024-05-20,Corporate
5793,Customer 5793,customer5793@email.com,Australia,Leeds,2021-12-22,Consumer
5794,Customer 5794,customer5794@email.com,France,Leeds,2022-12-02,SMB
5795,Customer 5795,customer5795@email.com,USA,Manchester,2022-05-02,SMB
5796,Customer 5796,customer5796@email.com,USA,Manchester,2024-09-06,Corporate
5797,Customer 5797,customer5797@email.com,Germany,Birmingham,2021-08-11,Consumer
5798,Customer 5798,customer5798@email.com,UK,Leeds,2024-04-29,Corporate
5799,Customer 5799,customer5799@email.com,UK,London,2023-09-22,Corporate
5800,Customer 5800,customer5800@email.com,Australia,Manchester,2022-05-15,Corporate
5801,Customer 5801,customer5801@email.com,Australia,London,2024-06-14,Consumer
5802,Customer 5802,customer5802@email.com,Canada,Leeds,2023-11-12,Consumer
5803,Customer 5803,customer5803@email.com,Germany,Glasgow,2024-09-12,Corporate
5804,Customer 5804,customer5804@email.com,France,Glasgow,2024-02-25,Consumer
5805,Customer 5805,customer5805@email.com,France,Manchester,2021-12-31,SMB
5806,Customer 5806,customer5806@email.com,Germany,Birmingham,2023-12-04,SMB
5807,Customer 5807,customer5807@email.com,France,London,2022-06-03,Corporate
5808,Customer 5808,customer5808@email.com,UK,Manchester,2024-02-26,SMB
5809,Customer 5809,customer5809@email.com,France,Birmingham,2024-02-28,Corporate
5810,Customer 5810,customer5810@email.com,France,London,2022-06-13,Corporate
5811,Customer 5811,customer5811@email.com,Germany,Leeds,2024-09-06,Corporate
5812,Customer 5812,customer5812@email.com,Germany,Glasgow,2021-07-05,Consumer
5813,Customer 5813,customer5813@email.com,France,Birmingham,2023-03-09,Consumer
5814,Customer 5814,customer5814@email.com,USA,London,2023-09-09,Consumer
5815,Customer 5815,customer5815@email.com,Germany,Manchester,2021-12-14,Consumer
5816,Customer 5816,customer5816@email.com,Canada,London,2023-07-11,Corporate
5817,Customer 5817,customer5817@email.com,Canada,Manchester,2023-07-10,Consumer
5818,Customer 5818,customer5818@email.com,UK,Glasgow,2023-08-15,SMB
5819,Customer 5819,customer5819@email.com,France,Glasgow,2021-12-27,SMB
5820,Customer 5820,customer5820@email.com,USA,London,2024-08-03,Consumer
